comment_id,label,raw_text,bert,svm
Ugw1Cw5RVBmu8znKvlB4AaABAg,Positif,"Pak yg dari penasehat polri, bilang tadi pak Jokowi di laporkan ijazahnya palsu.pak penasehat tanya mana buktinya ijazah palsu! Kalau saya yg jawab, buktinya ada di pak Jokowi, kemudian ijazah aslinya ada juga di pak jokowi.jadi semua ada di pak Jokowi!!? Sekarang Jokowi jujur dan berani tunjukkan ke pak rismon dan KK baru di teliti dan di uji keasliannya!!","pak yg dari penasehat polri, bilang tadi pak jokowi di laporkan ijazahnya palsu.pak penasehat tanya mana buktinya ijazah palsu! kalau saya yg jawab, buktinya ada di pak jokowi, kemudian ijazah aslinya ada juga di pak jokowi.jadi semua ada di pak jokowi!!? sekarang jokowi jujur dan berani tunjukkan ke pak rismon dan kk baru di teliti dan di uji keasliannya!!",pak nasehat polri bilang tadi pak jokowi lapor ijazah palsu pak nasehat tanya mana bukti ijazah palsu kalau jawab bukti pak jokowi kemudian ijazah asli pak jokowi jadi pak jokowi sekarang jokowi jujur berani tunjuk pak rismon kk teliti uji asli
Ugw1bOJ88L4Lx2LA22p4AaABAg,Positif,itu omongannya 3orang udah di rencanakan berbohong,itu omongannya 3orang udah di rencanakan berbohong,omong orang rencana bohong
Ugw1naVadzYhRFTwL0B4AaABAg,Positif,lah...kenapa di tutup Mas Roy...kan yakin itu palsu..pasti menang.....lemes sy dengernya.😢....dan kasihan slank yg menciptakan lagu dan pihak lain yg mendukung full baik materi dan non materi utk kupas buktikan ijasah palsu jokowi dan si bocil dan si omon² eng  eng...engggg,lah...kenapa di tutup mas roy...kan yakin itu palsu..pasti menang.....lemes sy dengernya. ....dan kasihan slank yg menciptakan lagu dan pihak lain yg mendukung full baik materi dan non materi utk kupas buktikan ijasah palsu jokowi dan si bocil dan si omon² eng eng...engggg,kenapa tutup mas roy yakin palsu pasti menang lemes dengernya kasihan slank cipta lagu pihak dukung full baik materi non materi kupas bukti ijazah palsu jokowi bocil omon eng eng engggg
Ugw2SQGJ6pZ9DZzP-E14AaABAg,Positif,"Pengacara PK Jokowi berusaha mengalihkan opini,  
Tp untung nya Roy Suryo jawab dgn tegas dan benar..
Bgmanapun kalau kebenaran itu mau di salah tafsirkan tetap kebenaran, 
Tepat nya Jokowi harus bicara jujur, dan hentikan kebohongan publik, akui kesalahan dan jadi manusia yg Gentle","pengacara pk jokowi berusaha mengalihkan opini, tp untung nya roy suryo jawab dgn tegas dan benar.. bgmanapun kalau kebenaran itu mau di salah tafsirkan tetap kebenaran, tepat nya jokowi harus bicara jujur, dan hentikan kebohongan publik, akui kesalahan dan jadi manusia yg gentle",acara pk jokowi usaha alih opini untung roy suryo jawab tegas benar bgmanapun kalau benar mau salah tafsir tetap benar tepat jokowi harus bicara jujur henti bohong publik aku salah jadi manusia gentle
Ugw2fn-dkkw-7Ynmc8Z4AaABAg,Positif,Dari 6000an yang komen 99% percaya kalo ijazah Jokowi itu palsu,dari 6000an yang komen 99 percaya kalo ijazah jokowi itu palsu,an komentar percaya kalau ijazah jokowi palsu
Ugw2pwR4AG3f_tC5gaN4AaABAg,Positif,Pak Kasmujo yg berani berkata jujur...wawancara lagi,pak kasmujo yg berani berkata jujur...wawancara lagi,pak kasmujo berani kata jujur wawancara
Ugw2tDqSrsBzyU7pWFV4AaABAg,Positif,Sebenarnya mudah ndak usah ada saksi ahli atau pengacara kondang. Paksa pak jokowi kepengadilan bawa ijasahnya. Dibuktikan. Palsu atau asli. Selesai.,sebenarnya mudah ndak usah ada saksi ahli atau pengacara kondang. paksa pak jokowi kepengadilan bawa ijasahnya. dibuktikan. palsu atau asli. selesai.,benar mudah ndak usah saksi ahli acara kondang paksa pak jokowi adil bawa ijasahnya bukti palsu asli selesai
Ugw2ujPwi1inVJvNMMt4AaABAg,Positif,"Kl semua minta maaf, ijasah palsu itu tidak akan terbongkar sampai yg punya ijasah MATI","kl semua minta maaf, ijasah palsu itu tidak akan terbongkar sampai yg punya ijasah mati",kalau minta maaf ijazah palsu tidak bongkar sampai punya ijazah mati
Ugw4Q4IKzb7cwvHaN-94AaABAg,Positif,"Inti perdebatan ini menyatakan bhw 
Pihak Roy Suryo dkk SEPAKAT & SETUJU apabila perkara ini segera disidangkan jika untuk 
""PEMBUKTIAN perkara IJAZAH JOKOWI ASLI atau PALSU"".","inti perdebatan ini menyatakan bhw pihak roy suryo dkk sepakat setuju apabila perkara ini segera disidangkan jika untuk ""pembuktian perkara ijazah jokowi asli atau palsu"".",inti debat nyata bhw pihak roy suryo dkk sepakat setuju apabila perkara segera sidang bukti perkara ijazah jokowi asli palsu
Ugw4Qx6eWGvxta6xV6V4AaABAg,Positif,"Ova pecat saja
Tukang ngibul..saya kira dpt uang milyaran.kalo ngomong pakai bukti va ova.",ova pecat saja tukang ngibul..saya kira dpt uang milyaran.kalo ngomong pakai bukti va ova.,ova pecat tukang ngibul kira dapat uang milyaran kalau ngomong pakai bukti va ova
Ugw4YqqDVHedVLPQTBd4AaABAg,Positif,"Betul statement yg d sampaikan p. Rismon, masalahnya p. Rismon yg PNY ijasah itu jga ga yakin klu ijasahnya asli atw palsu, mknya beribu cara dilakukan🤣🤣🤣🤣🤣🤣🤣🤣","betul statement yg d sampaikan p. rismon, masalahnya p. rismon yg pny ijasah itu jga ga yakin klu ijasahnya asli atw palsu, mknya beribu cara dilakukan",betul statement sampai rismon masalah rismon pny ijazah tidak yakin kalau ijasahnya asli atw palsu mknya ibu cara laku
Ugw4iKtiDGWlIM1Nia94AaABAg,Positif,Buktinya mana itu cuma narasi UGM ko kualitasnya rendah,buktinya mana itu cuma narasi ugm ko kualitasnya rendah,bukti mana hanya narasi ugm ko kualitas rendah
Ugw4n0tyvzUsds-WHxR4AaABAg,Positif,Roy suryo emang pinter bgt mengungkap kebohongan jokowi..maju trs bang roy cs,roy suryo emang pinter bgt mengungkap kebohongan jokowi..maju trs bang roy cs,roy suryo memang pinter ungkap bohong jokowi maju terus roy cs
Ugw4ziVcuSpqWXA1Mqt4AaABAg,Positif,"Jelas dan setuju penjelasan Profesor , perlu kepersidangan, keadilan harus dibuktikan yg sebenarnya, karena isu ijazah palsu sudah meracuni pelajar dan mahasiswa malas belajar","jelas dan setuju penjelasan profesor , perlu kepersidangan, keadilan harus dibuktikan yg sebenarnya, karena isu ijazah palsu sudah meracuni pelajar dan mahasiswa malas belajar",jelas setuju jelas profesor perlu sidang adil harus bukti benar isu ijazah palsu racun ajar mahasiswa malas ajar
Ugw5NAKQ4zs9j8GGYnJ4AaABAg,Positif,"Jika pak Joko Widodo berkata: ""Saya tidak mau berspekulasi dan saya juga tidak mau menuduh siapapun. Biarkan proses hukum dan proses yang lain berjalan apa adanya."" Betul, tapi kenapa pak Joko Widodo tidak mau datang ke pengadilan untuk menjelaskannya? Kan dengan cara begitu urusan akan selesai?","jika pak joko widodo berkata: ""saya tidak mau berspekulasi dan saya juga tidak mau menuduh siapapun. biarkan proses hukum dan proses yang lain berjalan apa adanya."" betul, tapi kenapa pak joko widodo tidak mau datang ke pengadilan untuk menjelaskannya? kan dengan cara begitu urusan akan selesai?",pak joko widodo kata tidak mau spekulasi tidak mau tuduh siapa biar proses hukum proses jalan ada betul kenapa pak joko widodo tidak mau datang adil jelas cara begitu urus selesai
Ugw5RgM4juD66tnomlF4AaABAg,Positif,Tanda tangan Prof Achmad Sumitro(asli) dan Prof Achmad Soemitro(diduga aspal) aja berbeda lho,tanda tangan prof achmad sumitro(asli) dan prof achmad soemitro(diduga aspal) aja berbeda lho,tanda tangan prof achmad sumitro asli prof achmad soemitro duga aspal beda lho
Ugw5SgzL0L386Q-7_mt4AaABAg,Positif,"Menunjukan ijasah , tapi tak boleh di foto.
Mungkin takut klo ijasahnya di uji / di teliti oleh para pakar atau ahli dari masyarakat negeri ini.
Faham to luuur, knapa gk boleh di foto ijasahnya jokowi.","menunjukan ijasah , tapi tak boleh di foto. mungkin takut klo ijasahnya di uji di teliti oleh para pakar atau ahli dari masyarakat negeri ini. faham to luuur, knapa gk boleh di foto ijasahnya jokowi.",tunjuk ijazah tidak boleh foto mungkin takut kalau ijasahnya uji teliti para pakar ahli masyarakat negeri faham to luuur knapa tidak boleh foto ijasahnya jokowi
Ugw5a5w065FKAEaISOh4AaABAg,Positif,KL ijasah di uji forensik bersama pihak Jokowi ga bakal berani takut ketahuan,kl ijasah di uji forensik bersama pihak jokowi ga bakal berani takut ketahuan,kalau ijazah uji forensik sama pihak jokowi tidak bakal berani takut tahu
Ugw682kFLkP-vLleUCZ4AaABAg,Positif,"Yg jadi masalah ijasah, jngan bicara sana sini belok kiri kanan tunjukan aja ijasah aslinya","yg jadi masalah ijasah, jngan bicara sana sini belok kiri kanan tunjukan aja ijasah aslinya",jadi masalah ijazah jngan bicara sana sini belok kiri kanan tunjuk ijazah asli
Ugw6B3VEnqrMSMxZzb54AaABAg,Positif,"wah saya ini asli Jogja , terus terang saja UGM ini kan lebih bagus   coba Poto ijazah kan jelas beda kok masih muter2 terus to ?","wah saya ini asli jogja , terus terang saja ugm ini kan lebih bagus coba poto ijazah kan jelas beda kok masih muter2 terus to ?",wah asli jogja terus terang ugm bagus coba poto ijazah jelas beda muter terus to
Ugw6McPoVhrFt1ijyUN4AaABAg,Positif,amit amit kuliah mahal ke universitas ijasah palsu 😅,amit amit kuliah mahal ke universitas ijasah palsu,amit amit kuliah mahal universitas ijazah palsu
Ugw6ujVyWX87vITpijB4AaABAg,Positif,Rektor terb3ntur pada 29 milyard sandera Mulyono senilai 29 m,rektor terb3ntur pada 29 milyard sandera mulyono senilai 29 m,rektor terb ntur milyard sandera mulyono nila
Ugw6xaGVSj0NvZcWsTp4AaABAg,Positif,"Saya sbg rakyat mau kasus ijazah jkw ini tuntas, sdh terlalu banyak kejanggalan - kejanggalan yg terkuak di sidang KIP berkaitan dengan UGM dan KPU. Banyak kejanggalan di salinan fc ijazah  legalisir jkw yg dari KPU","saya sbg rakyat mau kasus ijazah jkw ini tuntas, sdh terlalu banyak kejanggalan - kejanggalan yg terkuak di sidang kip berkaitan dengan ugm dan kpu. banyak kejanggalan di salinan fc ijazah legalisir jkw yg dari kpu",sbg rakyat mau kasus ijazah jokowi tuntas terlalu banyak janggal janggal kuak sidang kip kait ugm kpu banyak janggal salin fc ijazah legalisir jokowi kpu
Ugw7eDczwbkX23wcS6l4AaABAg,Positif,"Ada kecurigaan yg ada diacara ini ijazahnya palsu, ayo tunjukan ijazah aslinya bro. 🤗🤗🤗","ada kecurigaan yg ada diacara ini ijazahnya palsu, ayo tunjukan ijazah aslinya bro.",curiga acara ijazah palsu ayo tunjuk ijazah asli
Ugw7sP_LVK0QOcFCDRp4AaABAg,Positif,"Pinter² semua,turun gunung semua,jadi ngeTop dadakan..TAPI TAK TAU JUDUL PERMASALAHANNYA,KALO MEMANG IJAZAH SILUMAN ITU SDH DI TUNJUKKAN KE PUBLIK BARU KETEMU TITIK PERMASALAHAN..MAJU TRS BANG AHMAD,BANG GHOFUR,IBU KURNIA dkk,anda² berhasil membongkar nya,kalian jadi sejarah dunia...aamiin","pinter² semua,turun gunung semua,jadi ngetop dadakan..tapi tak tau judul permasalahannya,kalo memang ijazah siluman itu sdh di tunjukkan ke publik baru ketemu titik permasalahan..maju trs bang ahmad,bang ghofur,ibu kurnia dkk,anda² berhasil membongkar nya,kalian jadi sejarah dunia...aamiin",pinter turun gunung jadi ngetop dada tidak tahu judul masalah kalau memang ijazah siluman tunjuk publik ketemu titik masalah maju terus ahmad ghofur ibu kurnia dkk hasil bongkar kalian jadi sejarah dunia aamiin
Ugw80MbhN9P-UWHAWZJ4AaABAg,Positif,Dari omongannya nampak sekali penuh rekayasa dan kebohongan,dari omongannya nampak sekali penuh rekayasa dan kebohongan,omong nampak penuh rekayasa bohong
Ugw8HeAKiGg_Z_4DSg14AaABAg,Positif,"salam dari squad777
Semakin Terang 😂 Pak Kasmudjo cuma Asisten Dosen 😂",salam dari squad777 semakin terang pak kasmudjo cuma asisten dosen,salam squad makin terang pak kasmudjo hanya asisten dosen
Ugw8qP8F7ltr5QFVsvF4AaABAg,Positif,"JOKOWI ITU PEMBOHONG, JANJI MAU DATANG KE SIDANG, TAPI MANGKIR TERUS.","jokowi itu pembohong, janji mau datang ke sidang, tapi mangkir terus.",jokowi bohong janji mau datang sidang mangkir terus
Ugw9IhVjSCnR_bZGnNR4AaABAg,Positif,"teruskan pembuktian kebenaran itu, kalau benar kenapa susah amat sih menunjukan yang asli nya ?","teruskan pembuktian kebenaran itu, kalau benar kenapa susah amat sih menunjukan yang asli nya ?",terus bukti benar kalau benar kenapa susah tunjuk asli
Ugw9OzWq6qA_rCJnHRF4AaABAg,Positif,"Bukan menghina...tapi sebagai warga negara berhak tahu waktu menjadi pemimpin itu membohongi rakyat apa tidak ...

Tunjukkan ijazah selesai kan.",bukan menghina...tapi sebagai warga negara berhak tahu waktu menjadi pemimpin itu membohongi rakyat apa tidak ... tunjukkan ijazah selesai kan.,bukan hina bagai warga negara hak tahu waktu jadi pimpin bohong rakyat tidak tunjuk ijazah selesai
Ugw9Zqksxr5UqQzuXzp4AaABAg,Positif,Ade justru itu lah yg di lihat masyarakat akhirnya masyarakat bilang palsu Ade tunjukkan ijasah asli Jokowi jangan kamu bohong Ade,ade justru itu lah yg di lihat masyarakat akhirnya masyarakat bilang palsu ade tunjukkan ijasah asli jokowi jangan kamu bohong ade,ade justru lihat masyarakat akhir masyarakat bilang palsu ade tunjuk ijazah asli jokowi jangan bohong ade
UgwBbmjK5McyqTMDqrx4AaABAg,Positif,Percaya palsunya,percaya palsunya,percaya palsu
UgwBnRK3laphc0CaLsZ4AaABAg,Positif,"😂cuma ditunjukkan tanpa diperiksa itu asli atau palsu, lalu rakyat disuruh percaya itu asli","cuma ditunjukkan tanpa diperiksa itu asli atau palsu, lalu rakyat disuruh percaya itu asli",hanya tunjuk tanpa periksa asli palsu lalu rakyat suruh percaya asli
UgwC6FnvYnJScTlLdZF4AaABAg,Positif,Dan rakyat yang meminta kejujuran si Jokowi Maslah ijazah malah di masukin penjara,dan rakyat yang meminta kejujuran si jokowi maslah ijazah malah di masukin penjara,rakyat minta jujur jokowi mas ijazah malah masukin penjara
UgwC6tN-xxLtlU1BGWV4AaABAg,Positif,Jika ijazah bener kenapa di persulit Jokowi...,jika ijazah bener kenapa di persulit jokowi...,ijazah benar kenapa sulit jokowi
UgwCugCbo05msuhbCUF4AaABAg,Positif,Termul ketahuan ngibul di depan publik. Tp bisa dipastikan ga malu.,termul ketahuan ngibul di depan publik. tp bisa dipastikan ga malu.,termul tahu ngibul depan publik pasti tidak malu
UgwDIML_aQw0kJwAx_Z4AaABAg,Positif,"Sebagai wartawan logikamu ngga jalan, saya setuju jokowi harus menunjukan ijazanya, logikanya sedih","sebagai wartawan logikamu ngga jalan, saya setuju jokowi harus menunjukan ijazanya, logikanya sedih",bagai wartawan logika tidak jalan setuju jokowi harus tunjuk ijazanya logika sedih
UgwDuxxJkll2g6bDwqx4AaABAg,Positif,Rakyat mendambakan kejujuran. Sangat jelas terbaca kejujuran ada di kubu Roy Suryo cs. RRT pahlawan sejati,rakyat mendambakan kejujuran. sangat jelas terbaca kejujuran ada di kubu roy suryo cs. rrt pahlawan sejati,rakyat damba jujur jelas baca jujur kubu roy suryo cs rrt pahlawan sejati
UgwEFRhq8aGtFR8f6WB4AaABAg,Positif,"kalo memang pintu sudah tertutup untuk penghentian kasus pentersangkaan roy cs..makanya jika nanti terjadi persidangan,  jokowi wajib hadir dan ijasahnya wajib di tunjukan dan di uji secara terbuka jgn sembunyi2 dan trik2 yg memuakkan..jgn sok2 an taat hukum tapi pada kenyataaannya ngehe...","kalo memang pintu sudah tertutup untuk penghentian kasus pentersangkaan roy cs..makanya jika nanti terjadi persidangan, jokowi wajib hadir dan ijasahnya wajib di tunjukan dan di uji secara terbuka jgn sembunyi2 dan trik2 yg memuakkan..jgn sok2 an taat hukum tapi pada kenyataaannya ngehe...",kalau memang pintu tutup henti kasus sangka roy cs makanya nanti jadi sidang jokowi wajib hadir ijasahnya wajib tunjuk uji cara buka jangan sembunyi trik muak jangan sok an taat hukum kenyataaannya ngehe
UgwEOzFSGfqgIhOl_J14AaABAg,Positif,"Buat kubu roy cs, sudahilah, kalian tidak mungkin menang karna kepala negara saja bisa dia kendalikan. Yg pasti aku sdh tau bahwa :
ijazah muldongo PALSU...!!!
akan tersampaikan kepada anak dan cucu kelak, bahwa indonesia dgn penduduk 280 juta lebih pernah dipimpin presiden berijazah PALSU..!!!😏😏😊","buat kubu roy cs, sudahilah, kalian tidak mungkin menang karna kepala negara saja bisa dia kendalikan. yg pasti aku sdh tau bahwa : ijazah muldongo palsu...!!! akan tersampaikan kepada anak dan cucu kelak, bahwa indonesia dgn penduduk 280 juta lebih pernah dipimpin presiden berijazah palsu..!!!",kubu roy cs sudah kalian tidak mungkin menang kepala negara kendali pasti aku tahu bahwa ijazah muldongo palsu sampai kepada anak cucu kelak bahwa indonesia duduk juta pimpin presiden ijazah palsu
UgwESAfWXzdGM0F72Xx4AaABAg,Positif,Ijazah pasar pramika,ijazah pasar pramika,ijazah pasar pramika
UgwEgSIswk9VY5_0s3d4AaABAg,Positif,"Klo menurut saya roysuryo itu tidak bersalah karna sesuai fakta. Meneliti ijazah yg di sampaikan Dian sandi. Jdi gak salah klo barang itu di duga tidak asli.  Klo misakan tiba² ada yg asli, bukan salah roysuryo, kenapa membiarkan masalah ini terus berlarut larut.","klo menurut saya roysuryo itu tidak bersalah karna sesuai fakta. meneliti ijazah yg di sampaikan dian sandi. jdi gak salah klo barang itu di duga tidak asli. klo misakan tiba² ada yg asli, bukan salah roysuryo, kenapa membiarkan masalah ini terus berlarut larut.",kalau turut roysuryo tidak salah sesuai fakta teliti ijazah sampai dian sandi jdi tidak salah kalau barang duga tidak asli kalau misa tiba asli bukan salah roysuryo kenapa biar masalah terus larut larut
UgwF-pZGpSl46zeVu794AaABAg,Positif,"Alasan2 UGM gak masuk akal.selalu di sembunyikan,
Apa maksudnya? rakyat ingin sekali  menyaksikan secara publikasi langsung lewat MEDSOS. 
Jika telah di publikasikan ternyata palsu,diseretlah P.Joko dan semua oknum yg menyembunyikan kebenaran.","alasan2 ugm gak masuk akal.selalu di sembunyikan, apa maksudnya? rakyat ingin sekali menyaksikan secara publikasi langsung lewat medsos. jika telah di publikasikan ternyata palsu,diseretlah p.joko dan semua oknum yg menyembunyikan kebenaran.",alas ugm tidak masuk akal sembunyi maksud rakyat ingin saksi cara publikasi langsung lewat medsos publikasi nyata palsu seret joko oknum sembunyi benar
UgwFMS1B7mK2c8XylpB4AaABAg,Positif,Gk jauh induk n ternak nya...pembohong besar,gk jauh induk n ternak nya...pembohong besar,tidak jauh induk ternak bohong
UgwFUqO8Hb6Gztons2l4AaABAg,Positif,Termul panik..jabatan komisaris terancam kalau terbukti ijazah jokowi palsu😂😂😂,termul panik..jabatan komisaris terancam kalau terbukti ijazah jokowi palsu,termul panik jabat komisaris ancam kalau bukti ijazah jokowi palsu
UgwFVjoVsPpZX4iY-F94AaABAg,Positif,"Sekelas UGM membela Pembohong,,, dan ikut berbohong...","sekelas ugm membela pembohong,,, dan ikut berbohong...",kelas ugm bela bohong ikut bohong
UgwGuVpCaykqLrm9jWd4AaABAg,Positif,"Ya kalo penipuan harus di tangkap lah prof, masa yg lain sekolah susah2 ini memalsukan bebas","ya kalo penipuan harus di tangkap lah prof, masa yg lain sekolah susah2 ini memalsukan bebas",kalau tipu harus tangkap prof masa sekolah susah palsu bebas
UgwGvp_XgI8Zp45wX5h4AaABAg,Positif,Kalau memang ijazah nya pak Jokowi asli tujukan aja.,kalau memang ijazah nya pak jokowi asli tujukan aja.,kalau memang ijazah pak jokowi asli tuju
